"Area","Item","Element","Unit","Year","Year_Value","Flag"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1973",491.8668,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1974",486.5609,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1975",535.5292,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1976",532.7541,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1977",515.484,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1978",520.7635,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1979",533.1596,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1980",539.2299,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1981",538.587,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1982",505.4472,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1983",516.5748,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1984",540.9482,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1985",519.7947,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1986",502.0711,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1987",497.7548,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1988",481.9965,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1989",502.3242,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1990",541.2248,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1991",540.3928,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1992",554.5389,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1993",565.8743,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1994",570.0608,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1995",571.0757,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1996",584.9275,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1997",582.6402,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1998",584.0379,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","1999",576.7247,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2000",562.9103,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2001",566.4913,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2002",563.446,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2003",583.1425,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2004",588.4026,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2005",579.5657,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2006",589.6735,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2007",599.156,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2008",589.285,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2009",578.3618,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2010",582.8089,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2011",600.6001,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2012",596.3651,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2013",603.8993,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2014",601.7643,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2015",599.4562,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2016",612.9463,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2017",607.6397,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2030",598.7434,"A"
"United States of America","Agriculture total","Emissions (N2O)","gigagrams","2050",617.1977,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1961",85091.5481,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1962",89256.7842,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1963",94168.1855,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1964",96745.9939,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1965",102834.4122,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1966",107109.63,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1967",113392.5062,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1968",114447.8119,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1969",117791.1519,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1970",121902.8388,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1971",125352.4337,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1972",127862.1083,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1973",135831.1623,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1974",133545.0949,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1975",148522.6785,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1976",148041.6642,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1977",143042.2862,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1978",145222.3386,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1979",149329.244,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1980",150926.9127,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1981",150400.3661,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1982",140205.3266,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1983",144027.9661,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1984",151498.2693,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1985",145214.4688,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1986",140127.0113,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1987",139082.585,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1988",134351.0397,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1989",140711.0521,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1990",151954.9285,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1991",151539.7539,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1992",155714.3477,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1993",159144.0539,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1994",160116.958,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1995",160306.9408,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1996",164281.8522,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1997",164114.3001,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1998",164520.6127,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","1999",162393.7404,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2000",158058.837,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2001",159733.1201,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2002",158336.1494,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2003",164505.4614,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2004",165890.5388,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2005",162586.2497,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2006",166190.0308,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2007",168861.9433,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2008",166082.9648,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2009",162985.949,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2010",164728.681,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2011",169287.695,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2012",168703.9298,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2013",171633.1653,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2014",170961.2318,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2015",169842.9769,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2016",173811.0578,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2017",171886.4243,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2030",167992.4689,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq)","gigagrams","2050",173385.9597,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1961",85091.5481,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1962",89256.7842,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1963",94168.1855,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1964",96745.9939,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1965",102834.4122,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1966",107109.63,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1967",113392.5062,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1968",114447.8119,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1969",117791.1519,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1970",121902.8388,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1971",125352.4337,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1972",127862.1083,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1973",135831.1623,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1974",133545.0949,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1975",148522.6785,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1976",148041.6642,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1977",143042.2862,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1978",145222.3386,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1979",149329.244,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1980",150926.9127,"A"
"United States of America","Agricultural Soils","Emissions (CO2eq) from N2O","gigagrams","1981",150400.3661,"A"
